srcID,destID,airlineID,Source Airport,Source Country,Dest Airport,Source Country,Airline Name,Airline Country,Distance (km)
16,502,18553,KEF,Iceland,LGW,United Kingdom,,Netherlands,1935
502,16,18553,LGW,United Kingdom,KEF,Iceland,,Netherlands,1935
1509,502,8745,CTA,Italy,LGW,United Kingdom,,France,1938
502,1509,8745,LGW,United Kingdom,CTA,Italy,,France,1938
534,1225,8745,GLA,United Kingdom,IBZ,Spain,,France,1938
3361,2030,2183,SYD,Australia,ZQN,New Zealand,Emirates Airlines,United Arab Emirates,1939
2030,3361,2183,ZQN,New Zealand,SYD,Australia,Emirates Airlines,United Arab Emirates,1939
2188,2979,10122,DXB,United Arab Emirates,DYU,Tajikistan,SZA,Austria,1944
2979,2188,10122,DYU,Tajikistan,DXB,United Arab Emirates,SZA,Austria,1944
1074,1524,2297,CMN,Morocco,MXP,Italy,EasyJet Airline,United Kingdom,1947
1524,1074,2297,MXP,Italy,CMN,Morocco,EasyJet Airline,United Kingdom,1947
6147,2975,10122,LBD,Tajikistan,SVX,Russia,SZA,Austria,1947
2975,6147,10122,SVX,Russia,LBD,Tajikistan,SZA,Austria,1947
1212,534,8745,ALC,Spain,GLA,United Kingdom,,France,1977
534,1212,8745,GLA,United Kingdom,ALC,Spain,,France,1977
1590,8209,18553,TLV,Israel,VIN,Ukraine,,Netherlands,1986
8209,1590,18553,VIN,Ukraine,TLV,Israel,,Netherlands,1986
3988,2560,2183,EZE,Argentina,GIG,Brazil,Emirates Airlines,United Arab Emirates,1996
2560,3988,2183,GIG,Brazil,EZE,Argentina,Emirates Airlines,United Arab Emirates,1996
490,7447,8745,BRS,United Kingdom,NBE,Tunisia,,France,1997
7447,490,8745,NBE,Tunisia,BRS,United Kingdom,,France,1997
4029,1743,9828,DME,Russia,TIV,Montenegro,,Canada,2001
1743,4029,9828,TIV,Montenegro,DME,Russia,,Canada,2001
1665,1452,2297,GVA,Switzerland,HER,Greece,EasyJet Airline,United Kingdom,2003
1452,1665,2297,HER,Greece,GVA,Switzerland,EasyJet Airline,United Kingdom,2003
609,1701,4319,CPH,Denmark,IST,Turkey,SAS Scandinavian Airlines,Sweden,2009
1701,609,4319,IST,Turkey,CPH,Denmark,SAS Scandinavian Airlines,Sweden,2009
1460,502,8745,CFU,Greece,LGW,United Kingdom,,France,2017
502,1460,8745,LGW,United Kingdom,CFU,Greece,,France,2017
2170,2188,4089,AMM,Jordan,DXB,United Arab Emirates,Qantas Airways,Australia,2022
2188,2170,4089,DXB,United Arab Emirates,AMM,Jordan,Qantas Airways,Australia,2022
7447,488,8745,NBE,Tunisia,CWL,United Kingdom,,France,2024
1665,1075,2297,GVA,Switzerland,RAK,Morocco,EasyJet Airline,United Kingdom,2029
1075,1665,2297,RAK,Morocco,GVA,Switzerland,EasyJet Airline,United Kingdom,2029
3941,342,2297,ATH,Greece,HAM,Germany,EasyJet Airline,United Kingdom,2045
342,3941,2297,HAM,Germany,ATH,Greece,EasyJet Airline,United Kingdom,2045
1555,644,4319,FCO,Italy,OSL,Norway,SAS Scandinavian Airlines,Sweden,2046
644,1555,4319,OSL,Norway,FCO,Italy,SAS Scandinavian Airlines,Sweden,2046
1230,521,8745,AGP,Spain,NCL,United Kingdom,,France,2053
521,1230,8745,NCL,United Kingdom,AGP,Spain,,France,2053
469,7447,8745,BHX,United Kingdom,NBE,Tunisia,,France,2057
7447,469,8745,NBE,Tunisia,BHX,United Kingdom,,France,2057
609,1229,4319,CPH,Denmark,MAD,Spain,SAS Scandinavian Airlines,Sweden,2058
1229,609,4319,MAD,Spain,CPH,Denmark,SAS Scandinavian Airlines,Sweden,2058
1626,521,8745,FAO,Portugal,NCL,United Kingdom,,France,2060
521,1626,8745,NCL,United Kingdom,FAO,Portugal,,France,2060
502,1606,8745,LGW,United Kingdom,MLA,Malta,,France,2063
1606,502,8745,MLA,Malta,LGW,United Kingdom,,France,2063
523,7447,8745,EMA,United Kingdom,NBE,Tunisia,,France,2078
7447,523,8745,NBE,Tunisia,EMA,United Kingdom,,France,2078
3941,1386,2297,ATH,Greece,ORY,France,EasyJet Airline,United Kingdom,2106
1386,3941,2297,ORY,France,ATH,Greece,EasyJet Airline,United Kingdom,2106
1452,337,2297,HER,Greece,SXF,Germany,EasyJet Airline,United Kingdom,2107
337,1452,2297,SXF,Germany,HER,Greece,EasyJet Airline,United Kingdom,2107
2979,2975,10122,DYU,Tajikistan,SVX,Russia,SZA,Austria,2108
2975,2979,10122,SVX,Russia,DYU,Tajikistan,SZA,Austria,2108
1626,534,8745,FAO,Portugal,GLA,United Kingdom,,France,2114
534,1626,8745,GLA,United Kingdom,FAO,Portugal,,France,2114
502,1470,8745,LGW,United Kingdom,PVK,Greece,,France,2122
1470,502,8745,PVK,Greece,LGW,United Kingdom,,France,2122
1524,1075,2297,MXP,Italy,RAK,Morocco,EasyJet Airline,United Kingdom,2125
1075,1524,2297,RAK,Morocco,MXP,Italy,EasyJet Airline,United Kingdom,2125
2009,3361,2183,CHC,New Zealand,SYD,Australia,Emirates Airlines,United Arab Emirates,2126
3361,2009,2183,SYD,Australia,CHC,New Zealand,Emirates Airlines,United Arab Emirates,2126
1064,1335,2297,AGA,Morocco,LYS,France,EasyJet Airline,United Kingdom,2127
1335,1064,2297,LYS,France,AGA,Morocco,EasyJet Airline,United Kingdom,2127
1382,1075,2297,CDG,France,RAK,Morocco,EasyJet Airline,United Kingdom,2129
1075,1382,2297,RAK,Morocco,CDG,France,EasyJet Airline,United Kingdom,2129
502,1486,8745,LGW,United Kingdom,SKG,Greece,,France,2134
1230,534,8745,AGP,Spain,GLA,United Kingdom,,France,2135
534,1230,8745,GLA,United Kingdom,AGP,Spain,,France,2135
2279,3364,3871,NRT,Japan,PEK,China,PIA Pakistan International,Pakistan,2135
3364,2279,3871,PEK,China,NRT,Japan,PIA Pakistan International,Pakistan,2135
3941,609,4319,ATH,Greece,CPH,Denmark,SAS Scandinavian Airlines,Sweden,2139
609,3941,4319,CPH,Denmark,ATH,Greece,SAS Scandinavian Airlines,Sweden,2139
609,16,18553,CPH,Denmark,KEF,Iceland,,Netherlands,2144
16,609,18553,KEF,Iceland,CPH,Denmark,,Netherlands,2144
1452,3959,18553,HER,Greece,VNO,Lithuania,,Netherlands,2145
3959,1452,18553,VNO,Lithuania,HER,Greece,,Netherlands,2145
2252,3728,4089,CXI,Kiribati,HNL,United States,Qantas Airways,Australia,2151
3728,2252,4089,HNL,United States,CXI,Kiribati,Qantas Airways,Australia,2151
2006,1960,4089,AKL,New Zealand,NAN,Fiji,Qantas Airways,Australia,2156
1960,2006,4089,NAN,Fiji,AKL,New Zealand,Qantas Airways,Australia,2156
2006,3361,2183,AKL,New Zealand,SYD,Australia,Emirates Airlines,United Arab Emirates,2160
3361,2006,2183,SYD,Australia,AKL,New Zealand,Emirates Airlines,United Arab Emirates,2160
478,7447,8745,MAN,United Kingdom,NBE,Tunisia,,France,2161
7447,478,8745,NBE,Tunisia,MAN,United Kingdom,,France,2161
421,1701,4319,HEL,Finland,IST,Turkey,SAS Scandinavian Airlines,Sweden,2167
1701,421,4319,IST,Turkey,HEL,Finland,SAS Scandinavian Airlines,Sweden,2167
608,1701,4319,BLL,Denmark,IST,Turkey,SAS Scandinavian Airlines,Sweden,2177
2279,2276,17891,NRT,Japan,TPE,Taiwan,,Singapore,2181
2276,2279,17891,TPE,Taiwan,NRT,Japan,,Singapore,2181
490,1460,8745,BRS,United Kingdom,CFU,Greece,,France,2182
1460,490,8745,CFU,Greece,BRS,United Kingdom,,France,2182
1218,644,4319,BCN,Spain,OSL,Norway,SAS Scandinavian Airlines,Sweden,2190
644,1218,4319,OSL,Norway,BCN,Spain,SAS Scandinavian Airlines,Sweden,2190
4053,1075,2297,BSL,Switzerland,RAK,Morocco,EasyJet Airline,United Kingdom,2213
1075,4053,2297,RAK,Morocco,BSL,Switzerland,EasyJet Airline,United Kingdom,2213
1509,478,8745,CTA,Italy,MAN,United Kingdom,,France,2213
478,1509,8745,MAN,United Kingdom,CTA,Italy,,France,2213
502,1488,8745,LGW,United Kingdom,ZTH,Greece,,France,2225
1488,502,8745,ZTH,Greece,LGW,United Kingdom,,France,2225
238,502,16150,HME,Algeria,LGW,United Kingdom,,Brazil,2227
502,238,16150,LGW,United Kingdom,HME,Algeria,,Brazil,2227
3361,2042,2183,SYD,Australia,WLG,New Zealand,Emirates Airlines,United Arab Emirates,2228
2042,3361,2183,WLG,New Zealand,SYD,Australia,Emirates Airlines,United Arab Emirates,2228
1382,16,18553,CDG,France,KEF,Iceland,,Netherlands,2241
16,1382,18553,KEF,Iceland,CDG,France,,Netherlands,2241
1688,4053,2297,AYT,Turkey,BSL,Switzerland,EasyJet Airline,United Kingdom,2241
4053,1688,2297,BSL,Switzerland,AYT,Turkey,EasyJet Airline,United Kingdom,2241
1230,337,2297,AGP,Spain,SXF,Germany,EasyJet Airline,United Kingdom,2243
337,1230,2297,SXF,Germany,AGP,Spain,EasyJet Airline,United Kingdom,2243
1701,628,4319,IST,Turkey,AAL,Denmark,SAS Scandinavian Airlines,Sweden,2247
502,1075,8745,LGW,United Kingdom,RAK,Morocco,,France,2266
1075,502,8745,RAK,Morocco,LGW,United Kingdom,,France,2266
1460,478,8745,CFU,Greece,MAN,United Kingdom,,France,2268
478,1460,8745,MAN,United Kingdom,CFU,Greece,,France,2268
2990,6147,10122,KZN,Russia,LBD,Tajikistan,SZA,Austria,2273
6147,2990,10122,LBD,Tajikistan,KZN,Russia,SZA,Austria,2273
1555,1590,2297,FCO,Italy,TLV,Israel,EasyJet Airline,United Kingdom,2278
1590,1555,2297,TLV,Israel,FCO,Italy,EasyJet Airline,United Kingdom,2278
2006,3320,2183,AKL,New Zealand,BNE,Australia,Emirates Airlines,United Arab Emirates,2295
3320,2006,2183,BNE,Australia,AKL,New Zealand,Emirates Airlines,United Arab Emirates,2295
1212,638,4319,ALC,Spain,KRS,Norway,SAS Scandinavian Airlines,Sweden,2301
638,1212,4319,KRS,Norway,ALC,Spain,SAS Scandinavian Airlines,Sweden,2301
7447,521,8745,NBE,Tunisia,NCL,United Kingdom,,France,2303
521,7447,8745,NCL,United Kingdom,NBE,Tunisia,,France,2303
1638,337,2297,LIS,Portugal,SXF,Germany,EasyJet Airline,United Kingdom,2305
337,1638,2297,SXF,Germany,LIS,Portugal,EasyJet Airline,United Kingdom,2305
1064,1382,2297,AGA,Morocco,CDG,France,EasyJet Airline,United Kingdom,2309
1382,1064,2297,CDG,France,AGA,Morocco,EasyJet Airline,United Kingdom,2309
6138,6147,10122,HMA,Russia,LBD,Tajikistan,SZA,Austria,2315
6147,6138,10122,LBD,Tajikistan,HMA,Russia,SZA,Austria,2315
1212,666,4319,ALC,Spain,SVG,Norway,SAS Scandinavian Airlines,Sweden,2333
666,1212,4319,SVG,Norway,ALC,Spain,SAS Scandinavian Airlines,Sweden,2333
6147,2972,10122,LBD,Tajikistan,NJC,Russia,SZA,Austria,2352
2972,6147,10122,NJC,Russia,LBD,Tajikistan,SZA,Austria,2352
644,3998,4319,OSL,Norway,PMI,Spain,SAS Scandinavian Airlines,Sweden,2368
3998,644,4319,PMI,Spain,OSL,Norway,SAS Scandinavian Airlines,Sweden,2368
478,1470,8745,MAN,United Kingdom,PVK,Greece,,France,2373
1470,478,8745,PVK,Greece,MAN,United Kingdom,,France,2373
469,1075,8745,BHX,United Kingdom,RAK,Morocco,,France,2373
1075,469,8745,RAK,Morocco,BHX,United Kingdom,,France,2373
2979,2990,10122,DYU,Tajikistan,KZN,Russia,SZA,Austria,2389
2990,2979,10122,KZN,Russia,DYU,Tajikistan,SZA,Austria,2389
1452,3953,18553,HER,Greece,RIX,Latvia,,Netherlands,2402
3953,1452,18553,RIX,Latvia,HER,Greece,,Netherlands,2402
1197,1524,2297,LCA,Cyprus,MXP,Italy,EasyJet Airline,United Kingdom,2413
1524,1197,2297,MXP,Italy,LCA,Cyprus,EasyJet Airline,United Kingdom,2413
3964,4111,9828,EVN,Armenia,TJM,Russia,,Canada,2419
4111,3964,9828,TJM,Russia,EVN,Armenia,,Canada,2419
4374,6147,10122,KJA,Russia,LBD,Tajikistan,SZA,Austria,2428
6147,4374,10122,LBD,Tajikistan,KJA,Russia,SZA,Austria,2428
16,337,18553,KEF,Iceland,SXF,Germany,,Netherlands,2431
337,16,18553,SXF,Germany,KEF,Iceland,,Netherlands,2431
1064,502,8745,AGA,Morocco,LGW,United Kingdom,,France,2435
502,1064,8745,LGW,United Kingdom,AGA,Morocco,,France,2435
2176,1107,4305,KWI,Kuwait,ADD,Ethiopia,SAA South African Airways,South Africa,2446
4091,502,8745,FNC,Portugal,LGW,United Kingdom,,France,2456
502,4091,8745,LGW,United Kingdom,FNC,Portugal,,France,2456
1701,644,4319,IST,Turkey,OSL,Norway,SAS Scandinavian Airlines,Sweden,2458
644,1701,4319,OSL,Norway,IST,Turkey,SAS Scandinavian Airlines,Sweden,2458
2789,2650,2987,LIM,Peru,SCL,Chile,JAL Japan Airlines,Japan,2462
2650,2789,2987,SCL,Chile,LIM,Peru,JAL Japan Airlines,Japan,2462
478,1075,8745,MAN,United Kingdom,RAK,Morocco,,France,2462
1075,478,8745,RAK,Morocco,MAN,United Kingdom,,France,2462
1230,609,4319,AGP,Spain,CPH,Denmark,SAS Scandinavian Airlines,Sweden,2472
609,1230,4319,CPH,Denmark,AGP,Spain,SAS Scandinavian Airlines,Sweden,2472
2965,6147,10122,AER,Russia,LBD,Tajikistan,SZA,Austria,2476
6147,2965,10122,LBD,Tajikistan,AER,Russia,SZA,Austria,2476
1212,636,4319,ALC,Spain,BGO,Norway,SAS Scandinavian Airlines,Sweden,2481
636,1212,4319,BGO,Norway,ALC,Spain,SAS Scandinavian Airlines,Sweden,2481
478,1488,8745,MAN,United Kingdom,ZTH,Greece,,France,2481
469,4091,8745,BHX,United Kingdom,FNC,Portugal,,France,2506
4091,469,8745,FNC,Portugal,BHX,United Kingdom,,France,2506
1468,502,8745,JMK,Greece,LGW,United Kingdom,,France,2519
502,1468,8745,LGW,United Kingdom,JMK,Greece,,France,2519
2960,6147,10122,KRR,Russia,LBD,Tajikistan,SZA,Austria,2538
6147,2960,10122,LBD,Tajikistan,KRR,Russia,SZA,Austria,2538
2979,2960,10122,DYU,Tajikistan,KRR,Russia,SZA,Austria,2546
2960,2979,10122,KRR,Russia,DYU,Tajikistan,SZA,Austria,2546
1706,502,8745,ADB,Turkey,LGW,United Kingdom,,France,2567
502,1706,8745,LGW,United Kingdom,ADB,Turkey,,France,2567
4091,478,8745,FNC,Portugal,MAN,United Kingdom,,France,2570
478,4091,8745,MAN,United Kingdom,FNC,Portugal,,France,2570
1212,644,4319,ALC,Spain,OSL,Norway,SAS Scandinavian Airlines,Sweden,2570
644,1212,4319,OSL,Norway,ALC,Spain,SAS Scandinavian Airlines,Sweden,2570
4053,16,2297,BSL,Switzerland,KEF,Iceland,EasyJet Airline,United Kingdom,2576
16,4053,2297,KEF,Iceland,BSL,Switzerland,EasyJet Airline,United Kingdom,2576
4053,1197,2297,BSL,Switzerland,LCA,Cyprus,EasyJet Airline,United Kingdom,2581
1197,4053,2297,LCA,Cyprus,BSL,Switzerland,EasyJet Airline,United Kingdom,2581
3339,2042,2183,MEL,Australia,WLG,New Zealand,Emirates Airlines,United Arab Emirates,2589
2042,3339,2183,WLG,New Zealand,MEL,Australia,Emirates Airlines,United Arab Emirates,2589
502,1474,8745,LGW,United Kingdom,CHQ,Greece,,France,2603
502,1479,8745,LGW,United Kingdom,JTR,Greece,,France,2611
609,8266,4319,CPH,Denmark,GZP,Turkey,SAS Scandinavian Airlines,Sweden,2611
8266,609,4319,GZP,Turkey,CPH,Denmark,SAS Scandinavian Airlines,Sweden,2611
1064,478,8745,AGA,Morocco,MAN,United Kingdom,,France,2621
478,1064,8745,MAN,United Kingdom,AGA,Morocco,,France,2621
2979,4374,10122,DYU,Tajikistan,KJA,Russia,SZA,Austria,2623
4374,2979,10122,KJA,Russia,DYU,Tajikistan,SZA,Austria,2623
3941,644,4319,ATH,Greece,OSL,Norway,SAS Scandinavian Airlines,Sweden,2635
644,3941,4319,OSL,Norway,ATH,Greece,SAS Scandinavian Airlines,Sweden,2635
2006,3339,2183,AKL,New Zealand,MEL,Australia,Emirates Airlines,United Arab Emirates,2637
3339,2006,2183,MEL,Australia,AKL,New Zealand,Emirates Airlines,United Arab Emirates,2637
3076,3304,19676,DAC,Bangladesh,KUL,Malaysia,Rainbow Air POL,United States,2642
3304,3076,19676,KUL,Malaysia,DAC,Bangladesh,Rainbow Air POL,United States,2642
1452,415,18553,HER,Greece,TLL,Estonia,,Netherlands,2677
415,1452,18553,TLL,Estonia,HER,Greece,,Netherlands,2677
1458,502,8745,KGS,Greece,LGW,United Kingdom,,France,2679
502,1458,8745,LGW,United Kingdom,KGS,Greece,,France,2679
4315,502,8745,BJV,Turkey,LGW,United Kingdom,,France,2679
502,4315,8745,LGW,United Kingdom,BJV,Turkey,,France,2679
1452,502,8745,HER,Greece,LGW,United Kingdom,,France,2680
502,1452,8745,LGW,United Kingdom,HER,Greece,,France,2680
548,1458,8745,STN,United Kingdom,KGS,Greece,,France,2690
1524,1590,2297,MXP,Italy,TLV,Israel,EasyJet Airline,United Kingdom,2706
1590,1524,2297,TLV,Israel,MXP,Italy,EasyJet Airline,United Kingdom,2706
1055,502,8745,ACE,Spain,LGW,United Kingdom,,France,2710
502,1055,8745,LGW,United Kingdom,ACE,Spain,,France,2710
490,1051,8745,BRS,United Kingdom,FUE,Spain,,France,2714
1051,490,8745,FUE,Spain,BRS,United Kingdom,,France,2714
1706,469,8745,ADB,Turkey,BHX,United Kingdom,,France,2723
469,1706,8745,BHX,United Kingdom,ADB,Turkey,,France,2723
1051,502,8745,FUE,Spain,LGW,United Kingdom,,France,2770
502,1051,8745,LGW,United Kingdom,FUE,Spain,,France,2770
502,1472,8745,LGW,United Kingdom,RHO,Greece,,France,2772
1472,502,8745,RHO,Greece,LGW,United Kingdom,,France,2772
1055,492,8745,ACE,Spain,LTN,United Kingdom,,France,2775
492,1055,8745,LTN,United Kingdom,ACE,Spain,,France,2775
1472,548,8745,RHO,Greece,STN,United Kingdom,,France,2782
548,1472,8745,STN,United Kingdom,RHO,Greece,,France,2782
1055,469,8745,ACE,Spain,BHX,United Kingdom,,France,2790
469,1055,8745,BHX,United Kingdom,ACE,Spain,,France,2790
1715,502,8745,DLM,Turkey,LGW,United Kingdom,,France,2793
502,1715,8745,LGW,United Kingdom,DLM,Turkey,,France,2793
1055,548,8745,ACE,Spain,STN,United Kingdom,,France,2796
548,1055,8745,STN,United Kingdom,ACE,Spain,,France,2796
1706,478,8745,ADB,Turkey,MAN,United Kingdom,,France,2797
478,1706,8745,MAN,United Kingdom,ADB,Turkey,,France,2797
1715,548,8745,DLM,Turkey,STN,United Kingdom,,France,2800
548,1715,8745,STN,United Kingdom,DLM,Turkey,,France,2800
490,1054,8745,BRS,United Kingdom,LPA,Spain,,France,2815
1054,490,8745,LPA,Spain,BRS,United Kingdom,,France,2815
494,1056,8745,BOH,United Kingdom,TFS,Spain,,France,2815
1056,494,8745,TFS,Spain,BOH,United Kingdom,,France,2815
4053,1051,2297,BSL,Switzerland,FUE,Spain,EasyJet Airline,United Kingdom,2816
1051,4053,2297,FUE,Spain,BSL,Switzerland,EasyJet Airline,United Kingdom,2816
488,1056,8745,CWL,United Kingdom,TFS,Spain,,France,2822
1056,488,8745,TFS,Spain,CWL,United Kingdom,,France,2822
1665,1056,2297,GVA,Switzerland,TFS,Spain,EasyJet Airline,United Kingdom,2832
1056,1665,2297,TFS,Spain,GVA,Switzerland,EasyJet Airline,United Kingdom,2832
1051,492,8745,FUE,Spain,LTN,United Kingdom,,France,2835
492,1051,8745,LTN,United Kingdom,FUE,Spain,,France,2835
1715,492,8745,DLM,Turkey,LTN,United Kingdom,,France,2837
492,1715,8745,LTN,United Kingdom,DLM,Turkey,,France,2837
469,4315,8745,BHX,United Kingdom,BJV,Turkey,,France,2837
1055,523,8745,ACE,Spain,EMA,United Kingdom,,France,2840
523,1055,8745,EMA,United Kingdom,ACE,Spain,,France,2840
1230,644,4319,AGP,Spain,OSL,Norway,SAS Scandinavian Airlines,Sweden,2841
644,1230,4319,OSL,Norway,AGP,Spain,SAS Scandinavian Airlines,Sweden,2841
490,1056,8745,BRS,United Kingdom,TFS,Spain,,France,2842
1056,490,8745,TFS,Spain,BRS,United Kingdom,,France,2842
337,1590,2297,SXF,Germany,TLV,Israel,EasyJet Airline,United Kingdom,2846
1590,337,2297,TLV,Israel,SXF,Germany,EasyJet Airline,United Kingdom,2846
1382,1056,2297,CDG,France,TFS,Spain,EasyJet Airline,United Kingdom,2847
1056,1382,2297,TFS,Spain,CDG,France,EasyJet Airline,United Kingdom,2847
1452,469,8745,HER,Greece,BHX,United Kingdom,,France,2847
469,1051,8745,BHX,United Kingdom,FUE,Spain,,France,2850
1051,469,8745,FUE,Spain,BHX,United Kingdom,,France,2850
478,1479,8745,MAN,United Kingdom,JTR,Greece,,France,2855
1051,548,8745,FUE,Spain,STN,United Kingdom,,France,2856
548,1051,8745,STN,United Kingdom,FUE,Spain,,France,2856
1055,478,8745,ACE,Spain,MAN,United Kingdom,,France,2867
478,1055,8745,MAN,United Kingdom,ACE,Spain,,France,2867
502,1054,8745,LGW,United Kingdom,LPA,Spain,,France,2879
1054,502,8745,LPA,Spain,LGW,United Kingdom,,France,2879
4053,1590,2297,BSL,Switzerland,TLV,Israel,EasyJet Airline,United Kingdom,2884
1590,4053,2297,TLV,Israel,BSL,Switzerland,EasyJet Airline,United Kingdom,2884
488,1452,8745,CWL,United Kingdom,HER,Greece,,France,2885
1075,337,2297,RAK,Morocco,SXF,Germany,EasyJet Airline,United Kingdom,2894
337,1075,2297,SXF,Germany,RAK,Morocco,EasyJet Airline,United Kingdom,2894
1474,644,4319,CHQ,Greece,OSL,Norway,SAS Scandinavian Airlines,Sweden,2898
644,1474,4319,OSL,Norway,CHQ,Greece,SAS Scandinavian Airlines,Sweden,2898
3076,3316,19676,DAC,Bangladesh,SIN,Singapore,Rainbow Air POL,United States,2898
3316,3076,19676,SIN,Singapore,DAC,Bangladesh,Rainbow Air POL,United States,2898
1960,2009,4089,NAN,Fiji,CHC,New Zealand,Qantas Airways,Australia,2898
1051,523,8745,FUE,Spain,EMA,United Kingdom,,France,2900
1212,665,4319,ALC,Spain,TRD,Norway,SAS Scandinavian Airlines,Sweden,2903
665,1212,4319,TRD,Norway,ALC,Spain,SAS Scandinavian Airlines,Sweden,2903
1688,502,8745,AYT,Turkey,LGW,United Kingdom,,France,2908
502,1688,8745,LGW,United Kingdom,AYT,Turkey,,France,2908
3077,3380,13335,HKG,Hong Kong,ULN,Mongolia,Homer Sky,Germany,2910
3380,3077,13335,ULN,Mongolia,HKG,Hong Kong,Homer Sky,Germany,2910
4315,478,8745,BJV,Turkey,MAN,United Kingdom,,France,2912
478,4315,8745,MAN,United Kingdom,BJV,Turkey,,France,2912
502,1056,8745,LGW,United Kingdom,TFS,Spain,,France,2912
1056,502,8745,TFS,Spain,LGW,United Kingdom,,France,2912
478,1458,8745,MAN,United Kingdom,KGS,Greece,,France,2916
1665,1590,2297,GVA,Switzerland,TLV,Israel,EasyJet Airline,United Kingdom,2919
1590,1665,2297,TLV,Israel,GVA,Switzerland,EasyJet Airline,United Kingdom,2919
523,1472,8745,EMA,United Kingdom,RHO,Greece,,France,2924
1472,523,8745,RHO,Greece,EMA,United Kingdom,,France,2924
1051,478,8745,FUE,Spain,MAN,United Kingdom,,France,2927
478,1051,8745,MAN,United Kingdom,FUE,Spain,,France,2927
1452,478,8745,HER,Greece,MAN,United Kingdom,,France,2929
478,1452,8745,MAN,United Kingdom,HER,Greece,,France,2929
1054,492,8745,LPA,Spain,LTN,United Kingdom,,France,2941
492,1054,8745,LTN,United Kingdom,LPA,Spain,,France,2941
1715,523,8745,DLM,Turkey,EMA,United Kingdom,,France,2942
523,1715,8745,EMA,United Kingdom,DLM,Turkey,,France,2942
4029,2912,19016,DME,Russia,FRU,Kyrgyzstan,Apache,United States,2943
2912,4029,19016,FRU,Kyrgyzstan,DME,Russia,Apache,United States,2943
1688,492,8745,AYT,Turkey,LTN,United Kingdom,,France,2949
492,1688,8745,LTN,United Kingdom,AYT,Turkey,,France,2949
469,1715,8745,BHX,United Kingdom,DLM,Turkey,,France,2950
1715,469,8745,DLM,Turkey,BHX,United Kingdom,,France,2950
4053,1054,2297,BSL,Switzerland,LPA,Spain,EasyJet Airline,United Kingdom,2950
1054,4053,2297,LPA,Spain,BSL,Switzerland,EasyJet Airline,United Kingdom,2950
469,1054,8745,BHX,United Kingdom,LPA,Spain,,France,2951
1054,469,8745,LPA,Spain,BHX,United Kingdom,,France,2951
4029,2979,10122,DME,Russia,DYU,Tajikistan,SZA,Austria,2962
2979,4029,10122,DYU,Tajikistan,DME,Russia,SZA,Austria,2962
1054,548,8745,LPA,Spain,STN,United Kingdom,,France,2964
548,1054,8745,STN,United Kingdom,LPA,Spain,,France,2964
490,1715,8745,BRS,United Kingdom,DLM,Turkey,,France,2965
1715,490,8745,DLM,Turkey,BRS,United Kingdom,,France,2965
492,1056,8745,LTN,United Kingdom,TFS,Spain,,France,2973
1056,492,8745,TFS,Spain,LTN,United Kingdom,,France,2973
469,1056,8745,BHX,United Kingdom,TFS,Spain,,France,2978
1056,469,8745,TFS,Spain,BHX,United Kingdom,,France,2978
488,1472,8745,CWL,United Kingdom,RHO,Greece,,France,2984
1524,4057,2297,MXP,Italy,SSH,Egypt,EasyJet Airline,United Kingdom,2989
4057,1524,2297,SSH,Egypt,MXP,Italy,EasyJet Airline,United Kingdom,2989
548,1056,8745,STN,United Kingdom,TFS,Spain,,France,2997
1056,548,8745,TFS,Spain,STN,United Kingdom,,France,2997
523,1054,8745,EMA,United Kingdom,LPA,Spain,,France,3001
1054,523,8745,LPA,Spain,EMA,United Kingdom,,France,3001
521,1452,8745,NCL,United Kingdom,HER,Greece,,France,3002
488,1715,8745,CWL,United Kingdom,DLM,Turkey,,France,3006
1715,488,8745,DLM,Turkey,CWL,United Kingdom,,France,3006
478,1472,8745,MAN,United Kingdom,RHO,Greece,,France,3007
1472,478,8745,RHO,Greece,MAN,United Kingdom,,France,3007
2188,1701,4089,DXB,United Arab Emirates,IST,Turkey,Qantas Airways,Australia,3008
1701,2188,4089,IST,Turkey,DXB,United Arab Emirates,Qantas Airways,Australia,3008
4053,1056,2297,BSL,Switzerland,TFS,Spain,EasyJet Airline,United Kingdom,3010
1056,4053,2297,TFS,Spain,BSL,Switzerland,EasyJet Airline,United Kingdom,3010
1715,517,8745,DLM,Turkey,LBA,United Kingdom,,France,3012
517,1715,8745,LBA,United Kingdom,DLM,Turkey,,France,3012
1715,478,8745,DLM,Turkey,MAN,United Kingdom,,France,3024
478,1715,8745,MAN,United Kingdom,DLM,Turkey,,France,3024
1054,478,8745,LPA,Spain,MAN,United Kingdom,,France,3024
478,1054,8745,MAN,United Kingdom,LPA,Spain,,France,3024
523,1056,8745,EMA,United Kingdom,TFS,Spain,,France,3029
1056,523,8745,TFS,Spain,EMA,United Kingdom,,France,3029
3885,2997,324,BKK,Thailand,BOM,India,ANA All Nippon Airways,Japan,3031
2997,3885,324,BOM,India,BKK,Thailand,ANA All Nippon Airways,Japan,3031
478,1056,8745,MAN,United Kingdom,TFS,Spain,,France,3048
1056,478,8745,TFS,Spain,MAN,United Kingdom,,France,3048
1055,521,8745,ACE,Spain,NCL,United Kingdom,,France,3054
521,1055,8745,NCL,United Kingdom,ACE,Spain,,France,3054
8266,644,4319,GZP,Turkey,OSL,Norway,SAS Scandinavian Airlines,Sweden,3056
